,Code,Day,Entity,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,retail_and_recreation_average,grocery_and_pharmacy_average,residential_average,transit_stations_average,parks_average,workplaces_average,retail_and_recreation_last_average,grocery_and_pharmacy_last_average,residential_last_average,transit_stations_last_average,parks_last_average,workplaces_last_average,C1M_School closing_flag,C2M_Workplace closing_flag,C3M_Cancel public events_flag,C4M_Restrictions on gatherings_flag,C5M_Close public transport_flag,C6M_Stay at home requirements_flag,C7M_Restrictions on internal movement_flag,C8EV_International travel controls_flag,H1_Public information campaigns_flag,H2_Testing policy_flag,H3_Contact tracing_flag,H6M_Facial Coverings_flag,policy_gather_flag,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
740,ARE,2022-02-26,United Arab Emirates,20.286,44.714,4.857,16.143,13.571,29.0,20.1428,45.057,4.9142,15.485800000000001,13.8856,27.6858,21.60446153846154,46.780076923076926,4.879,15.351615384615384,13.802153846153846,26.307769230769228,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,878746.0,2301.0,100.25,35.17,39.57,45.23,0.0
741,ARE,2022-02-27,United Arab Emirates,20.714,45.0,4.714,16.857,13.286,29.143,20.1714,44.857000000000006,4.857,15.7714,13.7142,28.2572,21.60446153846154,46.780076923076926,4.879,15.351615384615384,13.802153846153846,26.307769230769228,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,879368.0,2301.0,100.36,35.16,39.56,45.22,0.0
742,ARE,2022-02-28,United Arab Emirates,21.429,46.143,4.429,17.714,13.714,29.429,20.4286,45.028400000000005,4.742800000000001,16.2856,13.657,28.7716,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,879973.0,2301.0,100.46,32.37,38.0,43.42,0.0
743,ARE,2022-03-01,United Arab Emirates,22.0,47.429,4.286,19.0,14.0,29.571,20.8572,45.5714,4.6286000000000005,17.057,13.685599999999999,29.2,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,880451.0,2301.0,100.47,32.37,38.0,43.42,0.0
744,ARE,2022-03-02,United Arab Emirates,22.714,48.857,4.143,20.429,14.286,29.714,21.4286,46.4286,4.4858,18.0286,13.7714,29.3714,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,880970.0,2301.0,100.47,32.37,38.0,43.42,0.0
745,ARE,2022-03-03,United Arab Emirates,23.429,49.857,4.0,21.429,15.0,29.714,22.057199999999998,47.45720000000001,4.3144,19.0858,14.0572,29.5142,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,881472.0,2301.0,100.47,32.37,38.0,43.42,0.0
746,ARE,2022-03-04,United Arab Emirates,24.0,50.286,4.0,22.571,15.429,30.0,22.714399999999998,48.5144,4.1716,20.2286,14.485800000000001,29.6856,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,881919.0,2301.0,100.67,32.35,37.99,43.41,0.0
747,ARE,2022-03-05,United Arab Emirates,24.429,50.429,4.0,23.857,16.571,30.0,23.3144,49.37160000000001,4.0858,21.4572,15.0572,29.799799999999998,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,882477.0,2301.0,100.67,32.35,37.99,43.41,0.0
748,ARE,2022-03-06,United Arab Emirates,24.857,50.286,4.0,24.857,17.571,29.857,23.8858,49.943000000000005,4.0286,22.6286,15.7714,29.857,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,882884.0,2301.0,100.67,32.35,37.99,43.41,0.0
749,ARE,2022-03-07,United Arab Emirates,24.714,49.571,4.143,25.286,18.286,30.0,24.285800000000002,50.0858,4.0286,23.6,16.5714,29.9142,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,883270.0,2302.0,100.67,32.35,37.99,43.41,0.0
750,ARE,2022-03-08,United Arab Emirates,24.571,48.429,4.286,25.286,18.571,30.143,24.5142,49.800200000000004,4.0858,24.3714,17.2856,30.0,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,883593.0,2302.0,100.67,32.35,37.99,43.41,0.0
751,ARE,2022-03-09,United Arab Emirates,24.143,47.286,4.429,25.143,19.286,30.286,24.5428,49.20020000000001,4.1716,24.8858,18.057,30.0572,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,883985.0,2302.0,100.67,32.35,37.99,43.41,0.0
752,ARE,2022-03-10,United Arab Emirates,23.571,46.286,4.714,25.143,19.857,30.571,24.371199999999998,48.3716,4.3144,25.143,18.714199999999998,30.1714,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,884354.0,2302.0,100.67,32.35,37.99,43.41,0.0
753,ARE,2022-03-11,United Arab Emirates,23.0,45.571,4.857,25.429,20.0,30.857,23.9998,47.4286,4.4858,25.2574,19.2,30.3714,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,884736.0,2302.0,100.67,32.35,37.99,43.41,0.0
754,ARE,2022-03-12,United Arab Emirates,22.429,44.857,5.0,25.857,19.857,30.857,23.5428,46.4858,4.6572000000000005,25.3716,19.5142,30.5428,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,885089.0,2302.0,100.67,32.35,37.99,43.41,0.0
755,ARE,2022-03-13,United Arab Emirates,21.857,44.286,5.143,26.286,20.0,30.857,23.0,45.6572,4.8286,25.5716,19.8,30.6856,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,885407.0,2302.0,100.67,32.35,37.99,43.41,0.0
756,ARE,2022-03-14,United Arab Emirates,21.571,43.714,5.286,26.571,20.429,31.0,22.485599999999998,44.9428,5.0,25.8572,20.0286,30.8284,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,885703.0,2302.0,100.67,32.35,37.99,43.41,0.0
757,ARE,2022-03-15,United Arab Emirates,21.286,43.429,5.286,26.857,21.0,31.143,22.0286,44.3714,5.1144,26.2,20.2572,30.9428,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,885983.0,2302.0,100.67,32.35,37.99,43.41,0.0
758,ARE,2022-03-16,United Arab Emirates,21.286,43.143,5.286,27.286,21.0,31.286,21.6858,43.8858,5.2002,26.5714,20.4572,31.0286,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,886301.0,2302.0,100.67,32.35,37.99,43.41,0.0
759,ARE,2022-03-17,United Arab Emirates,21.143,42.857,5.286,27.429,20.714,31.286,21.4286,43.4858,5.257399999999999,26.8858,20.6286,31.1144,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,886687.0,2302.0,100.67,32.35,37.99,43.41,0.0
760,ARE,2022-03-18,United Arab Emirates,20.714,42.571,5.286,27.714,21.286,31.143,21.2,43.14280000000001,5.286,27.1714,20.8858,31.1716,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,887018.0,2302.0,100.67,32.35,37.99,43.41,0.0
761,ARE,2022-03-19,United Arab Emirates,20.429,42.143,5.286,27.714,21.286,31.286,20.971600000000002,42.8286,5.286,27.4,21.0572,31.2288,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,887385.0,2302.0,100.67,32.35,37.99,43.41,0.0
762,ARE,2022-03-20,United Arab Emirates,20.0,41.429,5.286,28.0,22.714,31.429,20.7144,42.4286,5.286,27.6286,21.4,31.286,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,887732.0,2302.0,100.67,32.35,37.99,43.41,0.0
763,ARE,2022-03-21,United Arab Emirates,20.0,41.143,5.286,28.143,23.0,31.429,20.4572,42.0286,5.286,27.8,21.8,31.314600000000002,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,888070.0,2302.0,100.67,32.35,37.99,43.41,0.0
764,ARE,2022-03-22,United Arab Emirates,19.857,40.714,5.429,28.286,23.286,31.429,20.2,41.6,5.3146,27.9714,22.3144,31.343200000000003,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,888386.0,2302.0,100.67,32.35,37.99,43.41,0.0
765,ARE,2022-03-23,United Arab Emirates,19.571,40.286,5.571,28.286,23.857,31.429,19.9714,41.14300000000001,5.371599999999999,28.0858,22.8286,31.4004,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,888718.0,2302.0,100.67,32.35,37.99,43.41,0.0
766,ARE,2022-03-24,United Arab Emirates,19.571,40.143,5.571,28.857,25.0,31.429,19.7998,40.743,5.4286,28.3144,23.5714,31.428999999999995,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,889108.0,2302.0,100.67,32.35,37.99,43.41,0.0
767,ARE,2022-03-25,United Arab Emirates,19.857,40.143,5.429,29.143,24.714,31.571,19.7712,40.4858,5.457199999999999,28.543,23.9714,31.457399999999996,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,889456.0,2302.0,100.67,32.35,37.99,43.41,0.0
768,ARE,2022-03-26,United Arab Emirates,20.286,40.429,5.286,29.714,24.714,31.714,19.828400000000002,40.343,5.4572,28.8572,24.3142,31.514400000000002,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,889797.0,2302.0,100.67,32.35,37.99,43.41,0.0
769,ARE,2022-03-27,United Arab Emirates,21.143,40.714,5.143,30.429,24.571,31.714,20.085600000000003,40.343,5.4,29.285800000000002,24.571199999999997,31.5714,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,890112.0,2302.0,100.67,32.35,37.99,43.41,0.0
770,ARE,2022-03-28,United Arab Emirates,21.714,41.143,5.143,31.143,25.143,31.0,20.5142,40.51440000000001,5.3144,29.8572,24.8284,31.485599999999998,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,890398.0,2302.0,100.67,32.35,37.99,43.41,0.0
771,ARE,2022-03-29,United Arab Emirates,22.429,41.714,5.0,31.714,25.857,30.286,21.0858,40.82860000000001,5.2002,30.4286,24.9998,31.256999999999998,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,890699.0,2302.0,100.67,32.35,37.99,43.41,0.0
772,ARE,2022-03-30,United Arab Emirates,23.286,42.571,4.857,32.429,26.286,29.571,21.7716,41.3142,5.085800000000001,31.085799999999995,25.3142,30.857,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,890987.0,2302.0,100.67,32.35,37.99,43.41,0.0
773,ARE,2022-03-31,United Arab Emirates,23.857,43.429,4.714,33.286,26.857,28.857,22.4858,41.9142,4.9714,31.800199999999997,25.7428,30.2856,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,891300.0,2302.0,101.82,32.24,37.93,43.34,0.0
774,ARE,2022-04-01,United Arab Emirates,24.286,45.714,4.714,32.571,25.143,27.714,23.1144,42.91420000000001,4.885599999999999,32.22859999999999,25.8572,29.485599999999998,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,891588.0,2302.0,101.82,32.24,37.93,43.34,0.0
775,ARE,2022-04-02,United Arab Emirates,21.143,46.571,5.714,28.857,19.0,27.286,23.0002,43.9998,4.9998000000000005,31.771399999999993,24.6286,28.7428,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,891872.0,2302.0,101.82,32.24,37.93,43.34,0.0
776,ARE,2022-04-03,United Arab Emirates,17.714,46.571,6.714,24.857,11.857,27.0,22.0572,44.9712,5.3426,30.4,21.8286,28.0856,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,892170.0,2302.0,101.82,32.24,37.93,43.34,0.0
777,ARE,2022-04-04,United Arab Emirates,15.429,46.714,7.714,22.0,9.0,26.857,20.485799999999998,45.799800000000005,5.914000000000001,28.3142,18.3714,27.5428,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,892470.0,2302.0,101.93,32.23,37.92,43.34,0.0
778,ARE,2022-04-05,United Arab Emirates,13.143,46.714,8.714,19.143,5.857,26.714,18.343,46.4568,6.714,25.485599999999998,14.171400000000002,27.1142,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,892714.0,2302.0,101.93,32.23,37.92,43.34,0.0
779,ARE,2022-04-06,United Arab Emirates,10.714,46.429,9.714,16.143,2.857,26.429,15.6286,46.5998,7.714000000000001,22.2,9.7142,26.8572,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,892929.0,2302.0,101.93,32.23,37.92,43.34,0.0
780,ARE,2022-04-07,United Arab Emirates,8.571,45.857,10.857,12.571,-0.857,26.286,13.1142,46.457,8.742600000000001,18.9428,5.7428,26.6572,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,893072.0,2302.0,101.93,32.23,37.92,43.34,0.0
781,ARE,2022-04-08,United Arab Emirates,6.429,43.857,11.714,10.286,-2.143,25.286,10.8572,45.9142,9.7426,16.0286,2.9428,26.3144,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,893312.0,2302.0,101.93,32.23,37.92,43.34,0.0
782,ARE,2022-04-09,United Arab Emirates,7.286,43.0,11.571,10.571,-0.857,25.429,9.2286,45.171400000000006,10.514,13.742799999999999,0.9714,26.0288,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,893538.0,2302.0,101.93,32.23,37.92,43.34,0.0
783,ARE,2022-04-10,United Arab Emirates,7.857,42.857,11.429,11.0,-0.143,25.571,8.1714,44.400000000000006,11.057,12.1142,-0.22859999999999997,25.8002,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,893762.0,2302.0,101.93,32.23,37.92,43.34,0.0
784,ARE,2022-04-11,United Arab Emirates,8.286,42.857,11.286,11.286,0.143,26.143,7.6858,43.68560000000001,11.3714,11.1428,-0.7714000000000001,25.743000000000002,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,893970.0,2302.0,101.93,32.23,37.92,43.34,0.0
785,ARE,2022-04-12,United Arab Emirates,8.571,42.857,11.286,11.429,0.429,26.714,7.6858,43.08560000000001,11.457199999999998,10.9144,-0.5142,25.8286,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,894186.0,2302.0,101.93,32.23,37.92,43.34,0.0
786,ARE,2022-04-13,United Arab Emirates,9.143,43.0,11.286,11.714,0.571,27.286,8.2286,42.91420000000001,11.371599999999999,11.2,0.028600000000000004,26.2286,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,894523.0,2302.0,101.93,32.23,37.92,43.34,0.0
787,ARE,2022-04-14,United Arab Emirates,9.714,43.429,11.143,12.143,0.714,27.857,8.7142,43.00000000000001,11.286,11.5144,0.3428,26.714199999999998,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,894779.0,2302.0,101.93,32.23,37.92,43.34,0.0
788,ARE,2022-04-15,United Arab Emirates,10.143,43.143,11.143,12.286,0.857,27.714,9.1714,43.05720000000001,11.2288,11.771600000000001,0.5428,27.1428,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,895018.0,2302.0,101.93,32.23,37.92,43.34,0.0
789,ARE,2022-04-16,United Arab Emirates,10.571,42.857,11.143,12.429,1.0,27.857,9.6284,43.05720000000001,11.2002,12.000200000000001,0.7142,27.485599999999998,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,895264.0,2302.0,101.93,32.23,37.92,43.34,0.0
790,ARE,2022-04-17,United Arab Emirates,11.0,42.429,11.143,12.429,1.286,27.714,10.1142,42.97160000000001,11.171600000000002,12.200199999999999,0.8855999999999999,27.6856,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,895465.0,2302.0,101.93,32.23,37.92,43.34,0.0
791,ARE,2022-04-18,United Arab Emirates,11.0,42.0,11.143,12.143,1.429,27.857,10.4856,42.7716,11.143,12.286,1.0572000000000001,27.799799999999998,16.90093548387097,43.7788064516129,7.52541935483871,20.684387096774195,11.896274193548388,29.49082258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,895663.0,2302.0,101.93,32.23,37.92,43.34,0.0
